no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,3,0,0,16,0,0,0,84.33,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,14,0,0,0,73.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,0,1,0,286,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,92,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,0,0,21,0,0,0,139.0,2,1,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,35,0,0,0,137.7,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,5,1,0,245,0,0,0,107.59,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,261,0,0,0,90.95,2,1,0,0,1,0,0,0,0,0,1,0
2,0,0,0,1,0,3,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,77,0,0,0,53.38,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,273,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,213,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,104,0,0,0,114.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,12,0,0,0,69.6,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,27,0,0,0,89.0,1,1,1,0,0,0,0,0,0,0,0,1
2,1,1,1,1,0,31,0,0,0,118.5,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,5,1,0,123,0,0,0,162.0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,271,0,0,0,101.33,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,108,0,0,0,74.54,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,2,0,0,0,160.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,41,0,0,0,71.1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,196,0,0,0,93.6,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,14,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,2,0,85,0,0,0,125.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,160,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,7,0,0,0,131.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,2,0,7,0,0,0,112.2,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,15,0,0,0,129.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,113,0,0,0,100.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,2,0,143,0,0,0,115.6,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,38,0,0,0,125.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,79,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,4,1,0,88,0,0,0,149.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,245,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,1,2,0,301,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,181,0,0,0,96.3,2,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,0,36,0,0,0,109.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,275,0,0,0,62.8,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,0,115,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,132,0,0,0,89.76,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,39,0,0,0,96.3,2,1,1,0,0,0,0,0,0,0,0,1
3,0,1,3,1,0,35,0,0,0,110.16,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,37,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,176,0,0,0,90.95,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,113,0,0,0,55.63,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,224,0,0,0,90.95,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,257,0,0,0,101.5,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,2,0,150,0,0,0,90.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,43,0,0,0,135.9,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,0,63,0,0,0,48.51,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,2,1,0,115,0,0,0,76.0,0,1,1,0,0,0,0,0,0,0,1,0
2,1,0,1,1,0,7,0,0,0,160.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,45,0,0,0,93.6,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,2,0,88,0,0,0,112.2,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,14,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,105,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,0,3,1,0,100,0,0,0,106.03,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,143,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,24,0,0,0,89.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,338,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,2,1,0,22,0,0,0,187.0,2,1,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,49,0,0,0,93.15,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,4,1,0,199,0,0,0,120.7,1,0,0,0,1,0,0,0,0,0,0,1
2,0,2,4,1,0,132,0,0,0,100.87,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,1,0,16,0,0,0,106.0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,14,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,2,1,0,118,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,35,0,0,0,136.2,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,0,22,0,0,0,84.33,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,43,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,103,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,3,0,0,41,0,0,0,79.2,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,115,0,0,0,55.08,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,271,0,0,0,101.33,1,0,1,0,0,0,0,0,0,0,1,0
2,1,0,2,1,0,74,0,0,0,117.73,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,302,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,93,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,74,0,0,0,59.37,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,20,0,0,0,134.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,166,0,0,0,96.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,80,0,0,0,75.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,0,32,0,0,0,67.5,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,19,0,0,0,118.15,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,179,0,0,0,113.4,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,6,0,0,0,81.0,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,35,0,0,0,128.7,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,99,0,0,0,118.8,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,73,0,0,0,85.67,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,2,0,161,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,42,0,0,0,78.3,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,2,0,0,0,89.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,91,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,4,0,0,0,80.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,102,0,0,0,79.65,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,110,0,0,0,72.8,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,44,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,83,0,0,0,76.38,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,12,0,0,0,105.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,4,1,0,181,0,0,0,108.45,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,282,0,0,0,77.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,1,0,181,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,142,0,0,0,146.7,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,1,0,151,0,0,0,71.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,110,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,0,1,0,258,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,95,0,0,0,65.83,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,51,0,0,0,95.04,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,286,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,12,0,0,0,55.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,55,0,0,0,68.07,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,1,0,0,0,81.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,2,0,0,0,58.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,11,0,0,0,62.83,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,30,0,0,0,85.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,213,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,5,0,0,0,146.67,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,0,2,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,6,1,0,99,0,0,0,80.75,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,172,0,0,0,104.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,2,0,219,0,0,0,108.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,49,0,0,0,126.0,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,5,1,0,5,0,0,0,129.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,134,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,6,0,0,0,114.4,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,166,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,1,1,0,50,0,0,0,177.3,2,1,0,0,1,0,0,0,0,0,0,1
2,1,1,3,1,0,57,0,0,0,152.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,55,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,6,0,0,0,145.0,2,1,1,0,0,0,0,0,0,0,0,1
2,1,2,1,1,0,6,0,0,0,116.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,80,0,0,0,78.3,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,33,0,0,0,73.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,48,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,1,0,192,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,1,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,212,0,0,0,78.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,79,0,0,0,159.3,1,0,0,0,1,0,0,0,0,0,0,1
2,0,1,5,1,0,20,0,0,0,48.33,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,2,0,83,0,0,0,112.2,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,116,0,0,0,61.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,0,0,128,0,0,0,80.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,21,0,0,0,118.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,3,0,0,0,109.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,192,0,0,0,102.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,1,3,1,0,207,0,0,0,123.25,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,45,0,0,0,94.5,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,36,0,0,0,102.6,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,4,1,0,259,0,0,0,73.95,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,1,1,0,102,0,0,0,126.0,0,1,0,0,1,0,0,0,0,0,0,1
3,0,0,2,1,0,15,0,0,0,177.0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,14,0,0,0,149.33,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,1,0,322,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,17,0,0,0,139.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,16,0,0,0,89.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,2,0,100,0,0,0,108.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,2,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,33,0,0,0,116.1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,1,1,0,23,0,0,0,85.67,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,59,0,0,0,80.3,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,35,0,0,0,70.03,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,5,0,0,0,136.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,0,7,0,0,0,81.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,18,0,0,0,65.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,99,0,0,0,65.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,104,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,233,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,0,16,0,0,0,91.8,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,2,1,0,45,0,0,0,76.3,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,67,0,0,0,114.34,1,1,0,0,1,0,0,0,0,0,0,1
1,0,1,2,1,0,60,0,0,0,140.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,121,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,4,0,0,0,108.8,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,1,1,0,95,0,0,0,159.3,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,102,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,39,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,60,0,0,0,93.6,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,305,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,18,0,0,0,166.0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,1,0,71,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,64,0,0,0,139.5,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,25,0,0,0,75.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,2,2,1,0,23,0,0,0,95.0,2,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,185,0,0,0,81.77,2,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,37,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,21,0,0,0,151.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,14,0,0,0,139.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,4,1,0,69,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,88,0,0,0,90.95,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,47,0,0,0,99.9,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,2,0,157,0,0,0,161.1,2,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,114,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,2,1,0,2,0,0,0,66.88,0,1,1,0,0,0,0,0,0,0,1,0
3,0,2,0,1,0,65,0,0,0,137.7,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,225,0,0,0,96.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,2,0,301,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,0,155,0,0,0,85.5,2,1,1,0,0,0,0,0,0,0,0,1
3,0,0,3,1,0,80,0,0,0,135.27,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,192,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,4,1,0,24,0,0,0,81.7,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,71,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,303,0,0,0,78.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,32,0,0,0,126.9,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,40,0,0,0,109.8,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,57,0,0,0,88.4,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,46,0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,110,0,0,0,121.05,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,0,196,0,0,0,80.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,30,0,0,0,149.4,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,4,1,0,28,0,0,0,131.6,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,49,0,0,0,93.15,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,229,0,0,0,96.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,6,0,0,0,133.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,280,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,192,0,0,0,102.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,5,0,0,164,0,0,0,89.25,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,320,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,109,0,0,0,152.1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,55,0,0,0,75.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,2,0,0,0,138.67,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,105,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,74,0,0,0,82.45,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,188,0,0,0,105.3,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2,0,1,0,14,0,0,0,149.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,275,0,0,0,62.8,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,181,0,0,0,85.5,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,73,0,0,0,90.78,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,1,0,0,0,73.61,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,17,0,0,0,138.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,76,0,0,0,75.0,1,1,1,0,0,0,0,0,0,0,1,0
3,0,2,1,1,0,26,0,0,0,187.0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,2,1,0,165,0,0,0,146.7,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,39,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,237,0,0,0,128.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,107,0,0,0,117.28,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,4,1,0,137,0,0,0,65.45,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,4,0,0,0,167.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,95,0,0,0,137.1,1,1,1,0,0,0,0,0,0,0,0,1
2,1,2,1,1,0,69,0,0,0,121.5,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,66,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,2,0,88,0,0,0,90.6,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,86,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,86,0,0,0,56.93,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,5,1,0,140,0,0,0,70.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,2,2,0,161,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,4,1,0,34,0,0,0,131.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,10,0,0,0,85.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,76,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,76,0,0,0,109.8,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,62,0,0,0,112.2,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,11,0,0,0,80.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,53,0,0,0,79.2,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,94,0,0,0,135.9,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,5,1,0,32,0,0,0,73.32,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,301,0,0,0,52.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,0,1,0,36,0,0,0,150.3,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,1,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,1,0,4,1,0,106,0,0,0,84.58,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,322,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,4,0,0,0,91.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,11,0,0,0,141.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,1,2,0,220,0,0,0,128.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,132,0,0,0,162.0,2,1,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,82,0,0,0,80.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,0,0,0,0,139.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,0,15,0,0,0,92.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,159,0,0,0,85.0,2,1,1,0,0,0,0,0,0,0,0,1
1,0,1,3,1,0,92,0,0,0,68.0,2,0,1,0,0,0,0,0,0,0,0,1
3,0,1,4,1,0,71,0,0,0,115.6,0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,1,1,0,97,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1,0,263,0,0,0,59.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,5,1,0,36,0,0,0,64.67,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,77,0,0,0,85.5,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,28,0,0,0,135.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,2,0,296,0,0,0,117.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,20,0,0,0,93.0,2,1,1,0,0,0,0,0,0,0,0,1
1,0,2,2,1,0,62,0,0,0,98.55,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,94,0,0,0,72.25,1,0,1,0,0,0,0,0,0,0,0,1
3,0,2,1,1,0,6,0,0,0,177.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,183,0,0,0,100.3,1,0,1,0,0,0,0,0,0,0,0,1
2,0,3,5,1,0,213,0,0,0,119.85,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,15,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,0,1
